"Order Name","Created at","Source Name","Total Discounts","Order Status","Total Product","Store","Carrier Status Code","Cancel Reason","Sales Program","Giới tính","Funnel","Category","Sub-category","Price","Subtotal Price","month"
"101959","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Hết hàng","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101967","8/20/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"101971","8/20/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Tự vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101987","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101996","8/20/2023","Trực tiếp - Cửa hàng","100000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"102003","8/20/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"102008","8/20/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"102025","8/20/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"102029","8/20/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần jeans","370000","370000","8"
"102049","8/20/2023","Zalo","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Áo (mùa hè)","Áo phông","300000","300000","8"
"102050","8/20/2023","Facebook","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"102055","8/20/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"102058","8/20/2023","Instagram","0","cancel","1","27 Khâm Thiên","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104247","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104261","8/21/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"104267","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104271","8/21/2023","Trực tiếp - Cửa hàng","32000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104281","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần jeans","370000","370000","8"
"104285","8/21/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104334","8/21/2023","Trực tiếp - Cửa hàng","180000","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Váy","Chân váy","310000","310000","8"
"104337","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104338","8/21/2023","Hotline","10000","packing","1","37 Nguyễn Văn Huyên","packing","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104342","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"104362","8/21/2023","Trực tiếp - Cửa hàng","60000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104365","8/21/2023","Trực tiếp - Cửa hàng","70000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104470","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Tham khảo so sánh giá","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104489","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104498","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Hết hàng","","Chị","","Váy","Chân váy","310000","310000","8"
"104512","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Áo (mùa hè)","Áo phông","300000","300000","8"
"104520","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"104534","8/21/2023","Trực tiếp - Cửa hàng","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách suy nghĩ thêm","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104548","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104549","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"104551","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"104638","8/21/2023","Zalo","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Đã mua tại quầy","Đặt trước","Anh","","Váy","Chân váy","310000","310000","8"
"104656","8/21/2023","Trực tiếp - Cửa hàng","90000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104657","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần jeans","370000","370000","8"
"104669","8/21/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104673","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104732","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104735","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101688","8/21/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"101700","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Chân váy","310000","310000","8"
"101707","8/21/2023","Shopee","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101724","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Váy","Chân váy","310000","310000","8"
"101735","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"101737","8/21/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101751","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101771","8/21/2023","Zalo","0","prepared","1","27 Khâm Thiên","prepared","","Đặt trước","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101785","8/21/2023","Instagram","0","complete","1","89 Láng Hạ","complete","","Hãng vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"101807","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101864","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"101866","8/21/2023","Facebook","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101873","8/21/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101881","8/21/2023","Trực tiếp - Cửa hàng","165000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101889","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Váy","Chân váy","310000","310000","8"
"101895","8/21/2023","Facebook","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"101909","8/21/2023","Instagram","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần jeans","370000","370000","8"
"101933","8/21/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101943","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101955","8/21/2023","Instagram","0","prepared","1","37 Nguyễn Văn Huyên","prepared","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"101982","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Đơn trùng","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"102002","8/21/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"102024","8/21/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Khách không đến","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"102045","8/21/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"102056","8/21/2023","Trực tiếp - Cửa hàng","0","confirmed","1","37 Nguyễn Văn Huyên","confirmed","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"102080","8/21/2023","Hotline","0","prepared","1","Kho Online","prepared","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104282","8/22/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104287","8/22/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104310","8/22/2023","Instagram","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104314","8/22/2023","Facebook","60000","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104324","8/22/2023","Instagram","0","carrier_delivery","1","KHO ĐƠN HÀNG","carrier_delivery","","Hãng vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104357","8/22/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104405","8/22/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104412","8/22/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"104417","8/22/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Quần","Quần tây","420000","420000","8"
"104422","8/22/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104423","8/22/2023","Zalo","140000","cancel","1","KHO ĐƠN HÀNG","cancel","Khách suy nghĩ thêm","Tự vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104434","8/22/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"104461","8/22/2023","Trực tiếp - Cửa hàng","130000","complete","1","89 Láng Hạ","complete","","Mua tại quầy","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104469","8/22/2023","Instagram","0","cancel","1","89 Láng Hạ","cancel","Đơn trùng","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104521","8/22/2023","Trực tiếp - Cửa hàng","0","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Daily use","Áo croptop sơ mi","280000","280000","8"
"104522","8/22/2023","Trực tiếp - Cửa hàng","90000","complete","1","37 Nguyễn Văn Huyên","complete","","Mua tại quầy","Chị","","Quần","Quần tây","420000","420000","8"
"104528","8/22/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104536","8/22/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Trang sức sự kiện","Ví","160000","160000","8"
"104543","8/22/2023","Instagram","0","complete","1","Kho Online","complete","","Hãng vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104545","8/22/2023","Hotline","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Quần","Quần tây","420000","420000","8"
"104556","8/22/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Quần","Quần tây","420000","420000","8"
"104557","8/22/2023","Facebook","0","complete","1","37 Nguyễn Văn Huyên","complete","","Đặt trước","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104575","8/22/2023","Hotline","0","cancel","1","37 Nguyễn Văn Huyên","cancel","Tham khảo so sánh giá","Tự vận chuyển","Chị","","Daily use","Sơ mi dài","300000","300000","8"
"104579","8/22/2023","Instagram","0","cancel","1","Kho Online","cancel","Khách suy nghĩ thêm","","Chị","","Daily use","Sơ mi dài","300000","300000","8"
